file,timestamp,view,background,threshold,n_det,omega_count,omega_score,flags,note
cap_000043,2026-09-09T13:24:52.296,horizontal,,,0,3,0.8849,YOLO-omega,
cap_000044,2026-09-09T13:24:52.426,horizontal,,,0,3,0.8790,YOLO-omega,
cap_000045,2026-09-09T13:24:52.551,horizontal,,,0,3,0.8756,YOLO-omega,
cap_000046,2026-09-09T13:24:52.648,horizontal,,,0,3,0.8761,YOLO-omega,
cap_000047,2026-09-09T13:24:52.779,horizontal,,,0,3,0.8695,YOLO-omega,
cap_000048,2026-09-09T13:24:52.873,horizontal,,,0,3,0.8659,YOLO-omega,
cap_000049,2026-09-09T13:24:53.002,horizontal,,,0,3,0.8688,YOLO-omega,
cap_000050,2026-09-09T13:24:53.098,horizontal,,,0,3,0.8731,YOLO-omega,
cap_000051,2026-09-09T13:24:53.225,horizontal,,,0,3,0.8829,YOLO-omega,
cap_000052,2026-09-09T13:24:53.353,horizontal,,,0,4,0.8763,YOLO-omega,
cap_000053,2026-09-09T13:24:53.449,horizontal,,,0,4,0.8959,YOLO-omega,
cap_000054,2026-09-09T13:24:53.578,horizontal,,,0,4,0.8752,YOLO-omega,
cap_000055,2026-09-09T13:24:53.671,horizontal,,,0,3,0.8820,YOLO-omega,
cap_000056,2026-09-09T13:24:53.803,horizontal,,,0,4,0.8728,YOLO-omega,
cap_000057,2026-09-09T13:24:53.900,horizontal,,,0,4,0.8837,YOLO-omega,
cap_000058,2026-09-09T13:24:54.030,horizontal,,,0,4,0.9074,YOLO-omega,
cap_000059,2026-09-09T13:24:54.124,horizontal,,,0,4,0.9008,YOLO-omega,
cap_000060,2026-09-09T13:24:54.259,horizontal,,,0,3,0.8637,YOLO-omega,
cap_000061,2026-09-09T13:24:54.383,horizontal,,,0,4,0.9005,YOLO-omega,
cap_000062,2026-09-09T13:24:54.478,horizontal,,,0,4,0.9093,YOLO-omega,
cap_000063,2026-09-09T13:24:54.604,horizontal,,,0,4,0.9439,YOLO-omega,
cap_000064,2026-09-09T13:24:54.702,horizontal,,,0,4,0.8716,YOLO-omega,
cap_000065,2026-09-09T13:24:54.828,horizontal,,,0,4,0.9199,YOLO-omega,
cap_000066,2026-09-09T13:24:54.922,horizontal,,,0,4,0.9049,YOLO-omega,
cap_000067,2026-09-09T13:24:55.049,horizontal,,,0,4,0.9020,YOLO-omega,
cap_000068,2026-09-09T13:24:55.176,horizontal,,,0,4,0.8928,YOLO-omega,
cap_000069,2026-09-09T13:24:55.274,horizontal,,,0,4,0.8886,YOLO-omega,
cap_000070,2026-09-09T13:24:55.401,horizontal,,,0,4,0.9178,YOLO-omega,
cap_000071,2026-09-09T13:24:55.495,horizontal,,,0,4,0.9281,YOLO-omega,
cap_000072,2026-09-09T13:24:55.624,horizontal,,,0,4,0.9407,YOLO-omega,
cap_000073,2026-09-09T13:24:55.722,horizontal,,,0,4,0.8819,YOLO-omega,
cap_000074,2026-09-09T13:24:55.849,horizontal,,,0,4,0.9586,YOLO-omega,
cap_000075,2026-09-09T13:24:55.945,horizontal,,,0,4,0.9602,YOLO-omega,
cap_000076,2026-09-09T13:24:56.072,horizontal,,,0,4,0.9624,YOLO-omega,
cap_000077,2026-09-09T13:24:56.201,horizontal,,,0,4,0.9608,YOLO-omega,
cap_000078,2026-09-09T13:24:56.298,horizontal,,,0,4,0.9484,YOLO-omega,
cap_000079,2026-09-09T13:24:56.426,horizontal,,,0,4,0.8945,YOLO-omega,
cap_000080,2026-09-09T13:24:56.521,horizontal,,,0,4,0.9624,YOLO-omega,
cap_000081,2026-09-09T13:24:56.648,horizontal,,,0,4,0.9230,YOLO-omega,
cap_000082,2026-09-09T13:24:56.745,horizontal,,,0,4,0.8887,YOLO-omega,
cap_000083,2026-09-09T13:24:56.874,horizontal,,,0,4,0.9316,YOLO-omega,
cap_000084,2026-09-09T13:24:57.001,horizontal,,,0,3,0.8561,YOLO-omega,
cap_000085,2026-09-09T13:24:57.132,horizontal,,,0,4,0.9015,YOLO-omega,
cap_000086,2026-09-09T13:24:57.228,horizontal,,,0,4,0.8998,YOLO-omega,
cap_000087,2026-09-09T13:24:57.324,horizontal,,,0,4,0.9115,YOLO-omega,
cap_000088,2026-09-09T13:24:57.451,horizontal,,,0,4,0.9150,YOLO-omega,
cap_000089,2026-09-09T13:24:57.547,horizontal,,,0,4,0.9177,YOLO-omega,
cap_000090,2026-09-09T13:24:57.672,horizontal,,,0,4,0.9099,YOLO-omega,
cap_000091,2026-09-09T13:24:57.770,horizontal,,,0,4,0.9142,YOLO-omega,
cap_000092,2026-09-09T13:24:57.897,horizontal,,,0,4,0.9179,YOLO-omega,
cap_000093,2026-09-09T13:24:58.024,horizontal,,,0,4,0.9175,YOLO-omega,
cap_000094,2026-09-09T13:24:58.121,horizontal,,,0,4,0.9116,YOLO-omega,
cap_000095,2026-09-09T13:24:58.253,horizontal,,,0,4,0.9029,YOLO-omega,
cap_000096,2026-09-09T13:24:58.348,horizontal,,,0,4,0.9061,YOLO-omega,
cap_000097,2026-09-09T13:24:58.481,horizontal,,,0,4,0.8932,YOLO-omega,
cap_000098,2026-09-09T13:24:58.577,horizontal,,,0,4,0.8703,YOLO-omega,
cap_000099,2026-09-09T13:24:58.699,horizontal,,,0,4,0.8750,YOLO-omega,
cap_000100,2026-09-09T13:24:58.795,horizontal,,,0,4,0.9258,YOLO-omega,
cap_000101,2026-09-09T13:24:58.926,horizontal,,,0,4,0.9197,YOLO-omega,
cap_000102,2026-09-09T13:24:59.052,horizontal,,,0,4,0.9170,YOLO-omega,
cap_000103,2026-09-09T13:24:59.146,horizontal,,,0,4,0.9119,YOLO-omega,
cap_000104,2026-09-09T13:24:59.274,horizontal,,,0,4,0.9125,YOLO-omega,
cap_000105,2026-09-09T13:24:59.370,horizontal,,,0,4,0.8697,YOLO-omega,
cap_000106,2026-09-09T13:24:59.497,horizontal,,,0,4,0.8996,YOLO-omega,
cap_000107,2026-09-09T13:24:59.592,horizontal,,,0,4,0.8955,YOLO-omega,
cap_000108,2026-09-09T13:24:59.721,horizontal,,,0,4,0.8998,YOLO-omega,
cap_000109,2026-09-09T13:24:59.847,horizontal,,,0,4,0.8998,YOLO-omega,
cap_000110,2026-09-09T13:24:59.944,horizontal,,,0,4,0.9038,YOLO-omega,
cap_000111,2026-09-09T13:25:00.072,horizontal,,,0,3,0.9063,YOLO-omega,
cap_000112,2026-09-09T13:25:00.169,horizontal,,,0,4,0.8978,YOLO-omega,
cap_000113,2026-09-09T13:25:00.297,horizontal,,,0,4,0.8952,YOLO-omega,
cap_000114,2026-09-09T13:25:00.393,horizontal,,,0,4,0.8755,YOLO-omega,
cap_000115,2026-09-09T13:25:00.522,horizontal,,,0,3,0.8752,YOLO-omega,
cap_000116,2026-09-09T13:25:00.617,horizontal,,,0,4,0.8989,YOLO-omega,
cap_000117,2026-09-09T13:25:00.751,horizontal,,,0,4,0.8907,YOLO-omega,
cap_000118,2026-09-09T13:25:00.878,horizontal,,,0,4,0.8987,YOLO-omega,
cap_000119,2026-09-09T13:25:00.974,horizontal,,,0,4,0.9108,YOLO-omega,
cap_000120,2026-09-09T13:25:01.102,horizontal,,,0,4,0.9200,YOLO-omega,
cap_000121,2026-09-09T13:25:01.200,horizontal,,,0,4,0.8948,YOLO-omega,
cap_000122,2026-09-09T13:25:01.325,horizontal,,,0,4,0.9224,YOLO-omega,
cap_000123,2026-09-09T13:25:01.424,horizontal,,,0,4,0.9356,YOLO-omega,
cap_000124,2026-09-09T13:25:01.547,horizontal,,,0,4,0.9292,YOLO-omega,
cap_000125,2026-09-09T13:25:01.686,horizontal,,,0,4,0.9418,YOLO-omega,
cap_000126,2026-09-09T13:25:01.776,horizontal,,,0,4,0.8587,YOLO-omega,
cap_000127,2026-09-09T13:25:01.900,horizontal,,,0,4,0.8596,YOLO-omega,
cap_000128,2026-09-09T13:25:01.993,horizontal,,,0,4,0.8555,YOLO-omega,
cap_000129,2026-09-09T13:25:02.131,horizontal,,,0,4,0.9427,YOLO-omega,
cap_000130,2026-09-09T13:25:02.227,horizontal,,,0,4,0.9506,YOLO-omega,
cap_000131,2026-09-09T13:25:02.353,horizontal,,,0,4,0.8889,YOLO-omega,
cap_000132,2026-09-09T13:25:02.448,horizontal,,,0,4,0.8613,YOLO-omega,
cap_000133,2026-09-09T13:25:02.577,horizontal,,,0,4,0.8553,YOLO-omega,
cap_000134,2026-09-09T13:25:02.703,horizontal,,,0,4,0.8652,YOLO-omega,
cap_000135,2026-09-09T13:25:02.799,horizontal,,,0,3,0.8711,YOLO-omega,
cap_000136,2026-09-09T13:25:02.928,horizontal,,,0,4,0.8707,YOLO-omega,
cap_000137,2026-09-09T13:25:03.024,horizontal,,,0,4,0.9282,YOLO-omega,
cap_000138,2026-09-09T13:25:03.150,horizontal,,,0,4,0.8849,YOLO-omega,
cap_000139,2026-09-09T13:25:03.253,horizontal,,,0,4,0.9297,YOLO-omega,
cap_000140,2026-09-09T13:25:03.373,horizontal,,,0,4,0.8780,YOLO-omega,
cap_000141,2026-09-09T13:25:03.502,horizontal,,,0,4,0.8893,YOLO-omega,
cap_000142,2026-09-09T13:25:03.595,horizontal,,,0,4,0.9446,YOLO-omega,
cap_000143,2026-09-09T13:25:03.724,horizontal,,,0,4,0.9202,YOLO-omega,
cap_000144,2026-09-09T13:25:03.845,horizontal,,,0,4,0.8863,YOLO-omega,
cap_000145,2026-09-09T13:25:03.949,horizontal,,,0,4,0.8646,YOLO-omega,
cap_000146,2026-09-09T13:25:04.045,horizontal,,,0,4,0.9350,YOLO-omega,
cap_000147,2026-09-09T13:25:04.170,horizontal,,,0,4,0.9634,YOLO-omega,
cap_000148,2026-09-09T13:25:04.264,horizontal,,,0,4,0.8731,YOLO-omega,
cap_000149,2026-09-09T13:25:04.392,horizontal,,,0,4,0.8735,YOLO-omega,
cap_000150,2026-09-09T13:25:04.520,horizontal,,,0,4,0.9549,YOLO-omega,
cap_000151,2026-09-09T13:25:04.635,horizontal,,,0,4,0.8709,YOLO-omega,
cap_000152,2026-09-09T13:25:04.746,horizontal,,,0,4,0.9287,YOLO-omega,
cap_000153,2026-09-09T13:25:04.841,horizontal,,,0,4,0.9227,YOLO-omega,
cap_000154,2026-09-09T13:25:04.970,horizontal,,,0,4,0.8761,YOLO-omega,
cap_000155,2026-09-09T13:25:05.066,horizontal,,,0,4,0.8935,YOLO-omega,
cap_000156,2026-09-09T13:25:05.192,horizontal,,,0,5,0.9009,YOLO-omega,
cap_000157,2026-09-09T13:25:05.289,horizontal,,,0,5,0.8870,YOLO-omega,
cap_000158,2026-09-09T13:25:05.420,horizontal,,,0,4,0.9031,YOLO-omega,
cap_000159,2026-09-09T13:25:05.545,horizontal,,,0,4,0.8526,YOLO-omega,
cap_000160,2026-09-09T13:25:05.642,horizontal,,,0,5,0.8646,YOLO-omega,
cap_000161,2026-09-09T13:25:05.770,horizontal,,,0,4,0.8682,YOLO-omega,
cap_000162,2026-09-09T13:25:05.867,horizontal,,,0,4,0.8664,YOLO-omega,
cap_000163,2026-09-09T13:25:05.998,horizontal,,,0,4,0.9034,YOLO-omega,
cap_000164,2026-09-09T13:25:06.088,horizontal,,,0,5,0.8712,YOLO-omega,
cap_000165,2026-09-09T13:25:06.217,horizontal,,,0,4,0.8687,YOLO-omega,
cap_000166,2026-09-09T13:25:06.343,horizontal,,,0,3,0.8691,YOLO-omega,
cap_000167,2026-09-09T13:25:06.440,horizontal,,,0,5,0.8960,YOLO-omega,
cap_000168,2026-09-09T13:25:06.568,horizontal,,,0,4,0.8667,YOLO-omega,
cap_000169,2026-09-09T13:25:06.663,horizontal,,,0,4,0.9087,YOLO-omega,
cap_000170,2026-09-09T13:25:06.793,horizontal,,,0,4,0.8752,YOLO-omega,
cap_000171,2026-09-09T13:25:06.888,horizontal,,,0,4,0.8899,YOLO-omega,
cap_000172,2026-09-09T13:25:07.016,horizontal,,,0,4,0.8743,YOLO-omega,
cap_000173,2026-09-09T13:25:07.112,horizontal,,,0,5,0.8757,YOLO-omega,
cap_000174,2026-09-09T13:25:07.241,horizontal,,,0,4,0.9216,YOLO-omega,
cap_000175,2026-09-09T13:25:07.368,horizontal,,,0,4,0.9146,YOLO-omega,
cap_000176,2026-09-09T13:25:07.464,horizontal,,,0,4,0.8785,YOLO-omega,
cap_000177,2026-09-09T13:25:07.597,horizontal,,,0,4,0.9082,YOLO-omega,
cap_000178,2026-09-09T13:25:07.690,horizontal,,,0,4,0.8934,YOLO-omega,
cap_000179,2026-09-09T13:25:07.818,horizontal,,,0,3,0.8662,YOLO-omega,
cap_000180,2026-09-09T13:25:07.918,horizontal,,,0,4,0.8857,YOLO-omega,
cap_000181,2026-09-09T13:25:08.041,horizontal,,,0,4,0.9039,YOLO-omega,
cap_000182,2026-09-09T13:25:08.169,horizontal,,,0,5,0.8704,YOLO-omega,
cap_000183,2026-09-09T13:25:08.263,horizontal,,,0,4,0.8553,YOLO-omega,
cap_000184,2026-09-09T13:25:08.392,horizontal,,,0,4,0.9028,YOLO-omega,
cap_000185,2026-09-09T13:25:08.490,horizontal,,,0,4,0.9093,YOLO-omega,
cap_000186,2026-09-09T13:25:08.616,horizontal,,,0,4,0.8936,YOLO-omega,
cap_000187,2026-09-09T13:25:08.714,horizontal,,,0,4,0.9057,YOLO-omega,
cap_000188,2026-09-09T13:25:08.840,horizontal,,,0,4,0.8753,YOLO-omega,
cap_000189,2026-09-09T13:25:08.935,horizontal,,,0,4,0.8622,YOLO-omega,
cap_000190,2026-09-09T13:25:09.065,horizontal,,,0,4,0.8629,YOLO-omega,
cap_000191,2026-09-09T13:25:09.193,horizontal,,,0,4,0.8637,YOLO-omega,
cap_000192,2026-09-09T13:25:09.288,horizontal,,,0,4,0.8750,YOLO-omega,
cap_000193,2026-09-09T13:25:09.416,horizontal,,,0,4,0.8639,YOLO-omega,
cap_000194,2026-09-09T13:25:09.512,horizontal,,,0,4,0.8730,YOLO-omega,
cap_000195,2026-09-09T13:25:09.640,horizontal,,,0,4,0.8727,YOLO-omega,
cap_000196,2026-09-09T13:25:09.739,horizontal,,,0,5,0.8691,YOLO-omega,
cap_000197,2026-09-09T13:25:09.866,horizontal,,,0,5,0.8647,YOLO-omega,
cap_000198,2026-09-09T13:25:09.993,horizontal,,,0,4,0.8599,YOLO-omega,
cap_000199,2026-09-09T13:25:10.093,horizontal,,,0,5,0.8535,YOLO-omega,
cap_000200,2026-09-09T13:25:10.222,horizontal,,,0,5,0.8815,YOLO-omega,
cap_000201,2026-09-09T13:25:10.315,horizontal,,,0,5,0.8648,YOLO-omega,
cap_000202,2026-09-09T13:25:10.447,horizontal,,,0,4,0.8966,YOLO-omega,
cap_000203,2026-09-09T13:25:10.542,horizontal,,,0,3,0.8589,YOLO-omega,
cap_000204,2026-09-09T13:25:10.665,horizontal,,,0,4,0.9048,YOLO-omega,
cap_000205,2026-09-09T13:25:10.764,horizontal,,,0,4,0.9421,YOLO-omega,
cap_000206,2026-09-09T13:25:10.892,horizontal,,,0,4,0.9412,YOLO-omega,
cap_000207,2026-09-09T13:25:11.019,horizontal,,,0,4,0.8800,YOLO-omega,
cap_000208,2026-09-09T13:25:11.113,horizontal,,,0,4,0.8868,YOLO-omega,
cap_000209,2026-09-09T13:25:11.241,horizontal,,,0,4,0.9439,YOLO-omega,
cap_000210,2026-09-09T13:25:11.339,horizontal,,,0,4,0.9009,YOLO-omega,
cap_000211,2026-09-09T13:25:11.468,horizontal,,,0,4,0.9304,YOLO-omega,
cap_000212,2026-09-09T13:25:11.562,horizontal,,,0,4,0.9631,YOLO-omega,
cap_000213,2026-09-09T13:25:11.696,horizontal,,,0,5,0.8916,YOLO-omega,
cap_000214,2026-09-09T13:25:11.789,horizontal,,,0,4,0.9042,YOLO-omega,
cap_000215,2026-09-09T13:25:11.917,horizontal,,,0,4,0.9483,YOLO-omega,
cap_000216,2026-09-09T13:25:12.045,horizontal,,,0,4,0.8622,YOLO-omega,
cap_000217,2026-09-09T13:25:12.138,horizontal,,,0,4,0.9518,YOLO-omega,
cap_000218,2026-09-09T13:25:12.265,horizontal,,,0,4,0.8961,YOLO-omega,
cap_000219,2026-09-09T13:25:12.361,horizontal,,,0,4,0.8606,YOLO-omega,
cap_000220,2026-09-09T13:25:12.485,horizontal,,,0,4,0.9216,YOLO-omega,
cap_000221,2026-09-09T13:25:12.583,horizontal,,,0,3,0.8659,YOLO-omega,
cap_000222,2026-09-09T13:25:12.713,horizontal,,,0,4,0.8668,YOLO-omega,
cap_000223,2026-09-09T13:25:12.841,horizontal,,,0,4,0.8664,YOLO-omega,
cap_000224,2026-09-09T13:25:12.938,horizontal,,,0,3,0.8660,YOLO-omega,
cap_000225,2026-09-09T13:25:13.066,horizontal,,,0,4,0.8604,YOLO-omega,
cap_000226,2026-09-09T13:25:13.164,horizontal,,,0,4,0.8601,YOLO-omega,
cap_000227,2026-09-09T13:25:13.292,horizontal,,,0,4,0.8654,YOLO-omega,
cap_000228,2026-09-09T13:25:13.387,horizontal,,,0,4,0.9026,YOLO-omega,
cap_000229,2026-09-09T13:25:13.514,horizontal,,,0,4,0.8515,YOLO-omega,
cap_000230,2026-09-09T13:25:13.610,horizontal,,,0,4,0.9000,YOLO-omega,
cap_000231,2026-09-09T13:25:13.737,horizontal,,,0,4,0.9211,YOLO-omega,
cap_000232,2026-09-09T13:25:13.867,horizontal,,,0,4,0.9166,YOLO-omega,
cap_000233,2026-09-09T13:25:13.961,horizontal,,,0,4,0.9312,YOLO-omega,
cap_000234,2026-09-09T13:25:14.088,horizontal,,,0,4,0.9202,YOLO-omega,
cap_000235,2026-09-09T13:25:14.190,horizontal,,,0,4,0.9388,YOLO-omega,
cap_000236,2026-09-09T13:25:14.312,horizontal,,,0,4,0.8821,YOLO-omega,
cap_000237,2026-09-09T13:25:14.408,horizontal,,,0,4,0.9377,YOLO-omega,
cap_000238,2026-09-09T13:25:14.536,horizontal,,,0,4,0.8707,YOLO-omega,
cap_000239,2026-09-09T13:25:14.664,horizontal,,,0,4,0.9341,YOLO-omega,
cap_000240,2026-09-09T13:25:14.797,horizontal,,,0,4,0.9399,YOLO-omega,
cap_000241,2026-09-09T13:25:14.894,horizontal,,,0,4,0.8941,YOLO-omega,
cap_000242,2026-09-09T13:25:14.987,horizontal,,,0,4,0.8881,YOLO-omega,
cap_000243,2026-09-09T13:25:15.114,horizontal,,,0,4,0.9296,YOLO-omega,
cap_000244,2026-09-09T13:25:15.208,horizontal,,,0,4,0.9458,YOLO-omega,
cap_000245,2026-09-09T13:25:15.336,horizontal,,,0,4,0.9562,YOLO-omega,
cap_000246,2026-09-09T13:25:15.432,horizontal,,,0,4,0.8688,YOLO-omega,
cap_000247,2026-09-09T13:25:15.566,horizontal,,,0,4,0.8729,YOLO-omega,
cap_000248,2026-09-09T13:25:15.690,horizontal,,,0,5,0.8689,YOLO-omega,
cap_000249,2026-09-09T13:25:15.791,horizontal,,,0,4,0.8705,YOLO-omega,
cap_000250,2026-09-09T13:25:15.915,horizontal,,,0,4,0.9167,YOLO-omega,
cap_000251,2026-09-09T13:25:16.009,horizontal,,,0,4,0.8595,YOLO-omega,
cap_000252,2026-09-09T13:25:16.139,horizontal,,,0,4,0.8831,YOLO-omega,
cap_000253,2026-09-09T13:25:16.233,horizontal,,,0,4,0.9138,YOLO-omega,
cap_000254,2026-09-09T13:25:16.361,horizontal,,,0,4,0.9030,YOLO-omega,
cap_000255,2026-09-09T13:25:16.489,horizontal,,,0,4,0.9283,YOLO-omega,
cap_000256,2026-09-09T13:25:16.585,horizontal,,,0,4,0.9484,YOLO-omega,
cap_000257,2026-09-09T13:25:16.715,horizontal,,,0,4,0.9468,YOLO-omega,
cap_000258,2026-09-09T13:25:16.809,horizontal,,,0,4,0.9320,YOLO-omega,
cap_000259,2026-09-09T13:25:16.937,horizontal,,,0,4,0.8884,YOLO-omega,
cap_000260,2026-09-09T13:25:17.033,horizontal,,,0,4,0.8922,YOLO-omega,
cap_000261,2026-09-09T13:25:17.162,horizontal,,,0,4,0.8901,YOLO-omega,
cap_000262,2026-09-09T13:25:17.257,horizontal,,,0,4,0.8856,YOLO-omega,
cap_000263,2026-09-09T13:25:17.386,horizontal,,,0,4,0.8656,YOLO-omega,
cap_000264,2026-09-09T13:25:17.514,horizontal,,,0,4,0.9154,YOLO-omega,
cap_000265,2026-09-09T13:25:17.607,horizontal,,,0,4,0.9288,YOLO-omega,
cap_000266,2026-09-09T13:25:17.739,horizontal,,,0,5,0.8448,YOLO-omega,
cap_000267,2026-09-09T13:25:17.834,horizontal,,,0,4,0.8445,YOLO-omega,
cap_000268,2026-09-09T13:25:17.961,horizontal,,,0,5,0.8531,YOLO-omega,
cap_000269,2026-09-09T13:25:18.057,horizontal,,,0,5,0.8389,YOLO-omega,
cap_000270,2026-09-09T13:25:18.185,horizontal,,,0,4,0.8591,YOLO-omega,
cap_000271,2026-09-09T13:25:18.283,horizontal,,,0,4,0.8587,YOLO-omega,
cap_000272,2026-09-09T13:25:18.408,horizontal,,,0,4,0.8879,YOLO-omega,
cap_000273,2026-09-09T13:25:18.538,horizontal,,,0,5,0.8481,YOLO-omega,
cap_000274,2026-09-09T13:25:18.632,horizontal,,,0,4,0.8799,YOLO-omega,
cap_000275,2026-09-09T13:25:18.761,horizontal,,,0,4,0.8497,YOLO-omega,
cap_000276,2026-09-09T13:25:18.856,horizontal,,,0,4,0.9302,YOLO-omega,
cap_000277,2026-09-09T13:25:18.985,horizontal,,,0,4,0.9102,YOLO-omega,
cap_000278,2026-09-09T13:25:19.079,horizontal,,,0,4,0.9171,YOLO-omega,
cap_000279,2026-09-09T13:25:19.207,horizontal,,,0,4,0.9059,YOLO-omega,
cap_000280,2026-09-09T13:25:19.337,horizontal,,,0,4,0.9246,YOLO-omega,
cap_000281,2026-09-09T13:25:19.433,horizontal,,,0,4,0.9074,YOLO-omega,
cap_000282,2026-09-09T13:25:19.561,horizontal,,,0,4,0.8679,YOLO-omega,
cap_000283,2026-09-09T13:25:19.656,horizontal,,,0,4,0.8722,YOLO-omega,
cap_000284,2026-09-09T13:25:19.786,horizontal,,,0,4,0.8688,YOLO-omega,
cap_000285,2026-09-09T13:25:19.889,horizontal,,,0,4,0.8563,YOLO-omega,
cap_000286,2026-09-09T13:25:20.011,horizontal,,,0,4,0.8636,YOLO-omega,
cap_000287,2026-09-09T13:25:20.104,horizontal,,,0,4,0.8630,YOLO-omega,
cap_000288,2026-09-09T13:25:20.233,horizontal,,,0,4,0.8751,YOLO-omega,
cap_000289,2026-09-09T13:25:20.359,horizontal,,,0,4,0.8939,YOLO-omega,
cap_000290,2026-09-09T13:25:20.456,horizontal,,,0,4,0.8771,YOLO-omega,
cap_000291,2026-09-09T13:25:20.585,horizontal,,,0,4,0.8602,YOLO-omega,
cap_000292,2026-09-09T13:25:20.683,horizontal,,,0,4,0.8894,YOLO-omega,
cap_000293,2026-09-09T13:25:20.809,horizontal,,,0,4,0.8868,YOLO-omega,
cap_000294,2026-09-09T13:25:20.906,horizontal,,,0,4,0.8833,YOLO-omega,
cap_000295,2026-09-09T13:25:21.034,horizontal,,,0,4,0.8960,YOLO-omega,
cap_000296,2026-09-09T13:25:21.159,horizontal,,,0,5,0.8774,YOLO-omega,
cap_000297,2026-09-09T13:25:21.256,horizontal,,,0,4,0.8733,YOLO-omega,
cap_000298,2026-09-09T13:25:21.383,horizontal,,,0,4,0.8677,YOLO-omega,
cap_000299,2026-09-09T13:25:21.480,horizontal,,,0,5,0.8543,YOLO-omega,
cap_000300,2026-09-09T13:25:21.607,horizontal,,,0,4,0.9022,YOLO-omega,
cap_000301,2026-09-09T13:25:21.706,horizontal,,,0,4,0.9003,YOLO-omega,
